Date,Internal_Number,Instrument_Name,ENTITY_QID,Country,Free_Float_MCAP_USD_Cutoff_Company,Full_MCAP_USD_Cutoff_Company,Weight_Cutoff,CumWeight_Cutoff,Size,Case,Shadow_Company
2019-03-18,IN03JR,Divis Lab,E004YSHLA,IN,1849255225.5928552,6164184397.628192,0.003666676304040754,0.7529446405909372,Standard,Inside,
2019-03-18,IN07BN,Marico,E004YMICU,IN,2157183593.6508765,6163381827.16125,0.00427723218344259,0.7572218727743798,Standard,Inside,
2019-03-18,IN08T6,Dr Reddys Lab,E004YM6IJ,IN,2173858944.3069077,6151252352.0244055,0.004310295825640728,0.7615321686000205,Standard,Inside,
2019-03-18,IN703F,INTERGLOBE AVIATION,E004YU8EC,IN,566066328.1197269,6072044560.673617,0.0011223880636414302,0.7626545566636619,Standard,Inside,true
2019-03-18,IN80U7,ICICI LOMBARD GENERAL INSURANC,E004YQWR2,IN,1082855385.4017484,5968578515.29529,0.0021470698729985243,0.7648016265366604,Standard,Inside,true
2019-03-18,IN08AN,PIRAMAL ENTERPRISES,E004YQKQA,IN,2518920764.099787,5910517462.226635,0.004994479371834635,0.769796105908495,Standard,Inside,
2019-03-18,IN01U0,Aurobindo Pharm,E004YPR4F,IN,2874410553.1147904,5866143815.47123,0.005699339343389875,0.7754954452518849,Standard,Inside,
2019-03-18,IN06U5,Lupin Ltd,E004YRAPE,IN,2382096252.0036163,4861421147.86756,0.004723185723790932,0.7802186309756758,Standard,Inside,
2019-03-18,IN056G,HPCL,E004YMXZK,IN,1917039926.2261932,4792599953.592361,0.0038010788203343476,0.7840197097960101,Standard,Inside,
2019-03-18,IN08CP,Petronet Lng,E004YMD0G,IN,1884117578.4238913,4710293946.059729,0.003735800869032959,0.787755510665043,Standard,Inside,
2019-03-18,IN02T0,Cadila Health,E004YOBH9,IN,1100917695.3210485,4587157034.403445,0.0021828835578056637,0.7899383942228487,Standard,Inside,true
2019-03-18,IN00V0,NMDC Ltd,E004YS7LN,IN,676056412.0480151,4477194781.774935,0.0013404747986890569,0.7912788690215378,Standard,Inside,true
2019-03-18,IN0AFU,Torrent Pharm,E004YQG8L,IN,1035433743.559421,4314307309.771622,0.002053042932836046,0.7933319119543738,Standard,Inside,true
2019-03-18,IN02OV,Berger Paints,E004YP0VH,IN,1005700988.6157967,4190420796.375205,0.0019940892597589905,0.7953260012141328,Standard,Inside,true
2019-03-18,IN00NS,DLF Ltd,E004YR1UZ,IN,689007909.5068083,4166916282.690092,0.0013661548390516717,0.7966921560531844,Standard,Inside,true
2019-03-18,IN08N0,Power Fncs,E004YRAPK,IN,775141475.6855792,4164673355.8332396,0.0015369392184706753,0.7982290952716551,Standard,Inside,true
2019-03-18,IN02Y5,Container Corp,E004YS8D0,IN,1371967579.671854,4035198706.7732363,0.0027203173173038775,0.8009494125889589,Standard,Inside,true
2019-03-18,IN30FN,INDIABULLS HOUSING FIN,E004YONB5,IN,3257110754.285211,3928489632.4752274,0.006458151723510821,0.8074075643124697,Standard,Inside,
2019-03-18,IN098M,REC,E004YRBIG,IN,1326540609.5822077,3790115879.0217724,0.002630245383215561,0.8100378096956853,Standard,Inside,true
2019-03-18,IN02IP,Bank of Baroda,E004YM79P,IN,751705126.5345745,3758525497.3659554,0.0014904699670142331,0.8115282796626995,Standard,Inside,true
2019-03-18,IN09U8,Shriram Transprt,E004YNRVO,IN,2346068825.0629745,3668025054.8201604,0.0046517510668379084,0.8161800307295374,Standard,Inside,
2019-03-18,IN05FP,Vodafone Idea,E004YN3LR,IN,1626413321.6438878,3659795953.2940764,0.0032248286253380738,0.8194048593548755,Standard,Inside,
2019-03-18,IN01X3,Ashok Leyland,E004YRDYT,IN,1425442321.3117511,3563605666.9714613,0.0028263462555067433,0.8222312056103822,Standard,Inside,true
2019-03-18,IN2018,L&T FINANCE HOLDINGS,E004YN48N,IN,837034601.1743227,3487643942.247089,0.0016596600054511969,0.8238908656158334,Standard,Inside,true
2019-03-18,IN11SZ,PAGE INDUSTRIES,E004YNMFD,IN,1085426333.4483752,3482971734.1610427,0.002152167511307733,0.8260430331271411,Standard,Inside,true
2019-03-18,IN073F,M&M Fin Services,E004YM3QE,IN,1666190999.7462578,3431200576.0837274,0.0033036992256257986,0.8293467323527669,Standard,Inside,
2019-03-18,IN706I,RBL BANK,E004YM3AC,IN,822373034.6634986,3426553996.568809,0.0016305892651005125,0.8309773216178674,Standard,Inside,true
2019-03-18,IN07DP,MRF,E004YRDYU,IN,811940847.5035459,3383086983.006153,0.0016099044764735376,0.832587226094341,Standard,Inside,true
2019-03-18,IN06S3,LIC Housing,E004YOQM0,IN,1409705663.525701,3374536110.2187886,0.002795143839847537,0.8353823699341886,Standard,Inside,true
2019-03-18,IN0A1G,Sun TV network,E004YSHCJ,IN,808158349.0000346,3367326454.1668105,0.0016024045935796292,0.8369847745277682,Standard,Inside,true
2019-03-18,IN028F,Bharat Forge,E004YR9RY,IN,1340350069.6570332,3350875299.8004065,0.002657626579346412,0.8396424011071146,Standard,Inside,true
2019-03-18,IN07R3,NHPC,E004YNZ51,IN,618080811.185045,3331972027.951725,0.0012255216224293405,0.840867922729544,Standard,Inside,true
2019-03-18,IN008D,Bharat Heavy Electricals Ltd,E004YQG9B,IN,799668440.354913,3331951866.743343,0.0015855709264785624,0.8424534936560226,Standard,Inside,true
2019-03-18,IN70Q2,ADANI TRANSMISSIONS LTD,E004YQPK2,IN,593917198.7894063,3191524323.827259,0.001177610364013018,0.8436311040200356,Standard,Inside,true
2019-03-18,IN05OY,Info Edge,E004YMTMR,IN,1517906880.8152108,3035813748.8192873,0.003009683636200752,0.8466407876562364,Standard,Inside,
2019-03-18,IN0AN2,TVS Motor,E004YQFSD,IN,723229674.7879947,3013456880.345963,0.0014340092563881123,0.8480747969126246,Standard,Inside,true
2019-03-18,IN904I,IDFC FIRST BANK,E004YNS9N,IN,1087094143.2199242,3008457706.082848,0.002155474420210492,0.850230271332835,Standard,Inside,true
2019-03-18,KR002D,Samsung Electronics Co Ltd,E004YRA1J,KR,250624829867.06158,286326743197.5631,0.2702602834424976,0.2702602834424976,Standard,Inside,
2019-03-18,KR00EP,SK HYNIX INC,E004YRBCK,KR,33464880486.97217,45308530310.008354,0.036086720101019994,0.30634700354351757,Standard,Inside,
2019-03-18,KR004F,Hyundai Motor Co,E004YR9Z4,KR,21676887078.99943,28235536742.48484,0.023375184530714136,0.3297221880742317,Standard,Inside,
2019-03-18,KR005G,LG Chem Ltd,E004YMVY2,KR,17830008875.494686,26001350640.41197,0.019226918797428962,0.34894910687166064,Standard,Inside,
2019-03-18,KR063K,Celltrion,E004YM5UC,KR,15596283835.143066,23198399278.808666,0.016818190329231115,0.36576729720089174,Standard,Inside,
2019-03-18,KR70EW,SAMSUNG BIOLOGICS,E004YNP4A,KR,5529747682.47,22118990729.88,0.00596298130884536,0.3717302785097371,Standard,Inside,
2019-03-18,KR003E,POSCO,E004YRDSS,KR,20387116554.192684,20387116554.192684,0.0219843656410018,0.3937146441507389,Standard,Inside,
2019-03-18,KR009K,Korea Electric Power Corp,E004YRDHG,KR,7956510491.993204,19891276473.651146,0.008579871283782552,0.4022945154345215,Standard,Inside,
2019-03-18,KR00NY,NAVER CORP,E004YQLMC,KR,19489167642.223896,19489167642.223896,0.02101606602123032,0.4233105814557518,Standard,Inside,
2019-03-18,KR507N,SAMSUNG C&T CORP,E004YNK41,KR,12229169807.729855,19479403962.61525,0.01318727637743076,0.43649785783318257,Standard,Inside,
2019-03-18,KR007I,Hyundai Mobis,E004YMUS3,KR,13454124198.85938,19083864111.857277,0.014508201048487492,0.45100605888167006,Standard,Inside,
2019-03-18,KR048N,SK TELECOM,E004YRC5Y,KR,9163733293.214672,18701495432.077904,0.009881675165741972,0.460887734047412,Standard,Inside,
2019-03-18,KR05Q6,LG H&H,E004YNLDW,KR,12812434969.977785,18700329647.646954,0.013816238033603746,0.4747039720810158,Standard,Inside,
2019-03-18,KR00AL,Shinhan Financial Group Co Ltd,E004YRBW7,KR,18403251628.358288,18403251628.358288,0.019845072828505814,0.4945490449095216,Standard,Inside,
2019-03-18,KR053J,SK HOLDINGS,E004YQLKO,KR,12664080830.359661,17046817647.542953,0.013656260940175578,0.5082053058496971,Standard,Inside,
2019-03-18,KR008J,KB Financial Group Inc,E004YMD23,KR,16486744980.956148,16486744980.956148,0.017778415546300094,0.5259837213959973,Standard,Inside,
2019-03-18,KR503J,SAMSUNG SDS,E004YN6Y7,KR,8109557845.866561,15857563249.6413,0.008744909286042254,0.5347286306820395,Standard,Inside,
2019-03-18,KR00BM,Samsung Life Insurance Co Ltd,E004YM8OF,KR,8520348137.356,15772580780.000002,0.009187883354781774,0.5439165140368213,Standard,Inside,
2019-03-18,KR00HS,SK INNOVATION,E004YRDLT,KR,10293456802.419086,15455640844.473104,0.01109990799594953,0.5550164220327708,Standard,Inside,
2019-03-18,KR00OZ,Samsung SDI Co Ltd,E004YRAIG,KR,11677269584.073986,14520355115.734875,0.0125921369774107,0.5676085590101815,Standard,Inside,
2019-03-18,KR00JU,Samsung Fire & Marine Insuranc,E004YR81J,KR,9445251522.290024,13250000412.890984,0.010185249222727831,0.5777938082329093,Standard,Inside,
2019-03-18,KR00GR,Kia Motors Corp,E004YPZDH,KR,8709913625.503334,13172888120.845938,0.009392300541158674,0.587186108774068,Standard,Inside,
2019-03-18,KR00S3,KT&G Corp,E004YQUWE,KR,12877999630.14955,12877999630.14955,0.013886939422812593,0.6010730481968806,Standard,Inside,
2019-03-18,KR00DO,LG Corp,E004YO9SG,KR,8892224793.940977,11506502062.553026,0.009588895060874958,0.6106619432577556,Standard,Inside,
2019-03-18,KR06O5,Amorepacific,E004YMTGJ,KR,6647498138.896558,11441696866.921364,0.007168303045450851,0.6178302463032064,Standard,Inside,
2019-03-18,KR00CN,LG Electronics Inc,E004YPU7R,KR,7239388944.181044,10693144421.101923,0.007806566129312267,0.6256368124325187,Standard,Inside,
2019-03-18,KR06L2,Hana Financial G,E004YR9JS,KR,10370786699.832844,10370786699.832844,0.011183296381708063,0.6368201088142267,Standard,Inside,
2019-03-18,KR03N1,S-Oil,E004YRBGO,KR,3662550057.6227703,10009702261.8824,0.003949496214004437,0.6407696050282311,Standard,Inside,
2019-03-18,KR03Q4,LOTTE CHEMICAL CORPORATION,E004YNK5N,KR,4613710439.238013,9721260933.919117,0.0049751762093622875,0.6457447812375934,Standard,Inside,
2019-03-18,KR05BR,NCsoft,E004YQNUI,KR,7112307076.9631815,8988129757.314774,0.007669527905793397,0.6534143091433868,Standard,Inside,
2019-03-18,KR718R,NETMARBLE CORP,E004YRR5G,KR,2607180302.178196,8919535758.392733,0.002811442456943011,0.6562257516003298,Standard,Inside,
2019-03-18,KR00IT,WOORI FINANCIAL GROUP,E004YRS86,KR,5346037837.0255995,8895237665.6,0.005764878531369894,0.6619906301316997,Standard,Inside,
2019-03-18,KR71EX,CELLTRION HEALTHCARE,E004YTOAD,KR,2373994903.815055,8894698028.531488,0.002559987914750595,0.6645506180464503,Standard,Inside,
2019-03-18,KR006H,Hyundai Heavy Industries Co Lt,E004YRDQK,KR,5050058354.929974,8086562617.982344,0.005445710239996859,0.6699963282864472,Standard,Inside,
2019-03-18,KR056M,KAKAO CORP,E004YNJQ0,KR,5090489254.583739,7673333214.627284,0.005489308739020511,0.6754856370254677,Standard,Inside,
2019-03-18,KR03JX,Korea Zinc,E004YQFR7,KR,5597831076.096782,7658819368.035001,0.006036398764207069,0.6815220357896747,Standard,Inside,
2019-03-18,KR00KV,Samsung Electro-Mechanics Co L,E004YMCFN,KR,5422484582.20436,7105863690.478785,0.00584731457344612,0.6873693503631209,Standard,Inside,
2019-03-18,KR001C,Industrial Bank of Korea,E004YR9YX,KR,3346970433.794592,6945363008.496767,0.003609192188143473,0.6909785425512643,Standard,Inside,
2019-03-18,KR00FQ,LG Display Co Ltd,E004YP8J8,KR,4198160825.336944,6760323390.236625,0.004527069944325044,0.6955056124955894,Standard,Inside,
2019-03-18,KR04VA,KT Corp,E004YRDSX,KR,3236339005.5564003,6604773480.727347,0.003489893229739545,0.698995505725329,Standard,Inside,
2019-03-18,KR04IX,COWAY CO,E004YMY3K,KR,4374821082.950051,6207180878.192468,0.0047175708269425725,0.7037130765522716,Standard,Inside,
2019-03-18,KR00LW,HYUNDAI STEEL CO,E004YOZBR,KR,3788247125.383571,5914515418.241329,0.004085041144564366,0.7077981176968359,Standard,Inside,
2019-03-18,KR04DS,HANON SYSTEMS,E004YNK42,KR,1773221797.044357,5908769733.570001,0.0019121466365875266,0.7097102643334234,Standard,Inside,
2019-03-18,KR055L,Kangwon Land,E004YSJFY,KR,3431935412.162528,5877608172.91065,0.003700813832928565,0.713411078166352,Standard,Inside,
2019-03-18,KR04YD,LG Uplus,E004YQBMC,KR,2438183657.610307,5822847768.465256,0.002629205600818361,0.7160402837671703,Standard,Inside,
2019-03-18,KR01AM,Hyundai Eng&Con,E004YNAZX,KR,3685576445.8374934,5663147581.188526,0.003974326627690379,0.7200146103948607,Standard,Inside,
2019-03-18,KR02O1,LOTTE CORP,E004YN6Y2,KR,3969468636.821346,5503214524.915216,0.004280460637010623,0.7242950710318713,Standard,Inside,
2019-03-18,KR01ZB,AMOREG,E004YNAXW,KR,2477352405.776916,5373866389.971618,0.002671443063831146,0.7269665140957025,Standard,Inside,
2019-03-18,KR70SA,HYUNDAI HEAVY INDUSTRIES HLDS,E004YOXDC,KR,3612145848.8213973,5227418015.660489,0.003895143036928648,0.7308616571326311,Standard,Inside,
2019-03-18,KR03KY,Samsung Heavy In,E004YMCFI,KR,3898895655.2792406,5130800967.6,0.004204358544472273,0.7350660156771034,Standard,Inside,
2019-03-18,KR10EQ,HanmiPharm,E004YNZZK,KR,2597018270.871468,5102196995.818209,0.0028004842711049816,0.7378664999482084,Standard,Inside,
2019-03-18,KR039N,MIRAE ASSET DAEWOO,E004YMXTQ,KR,3713934976.782987,4886096815.677298,0.004004906936175405,0.7418714068843838,Standard,Inside,
2019-03-18,KR00U5,Lotte Shopping Co Ltd,E004YMWXF,KR,2029637002.180052,4775616475.71777,0.0021886509480545796,0.7440600578324383,Standard,Inside,
2019-03-18,KR20LY,HANKOOK TIRE,E004YMH7B,KR,3019467873.932657,4708354707.520126,0.0032560311118711065,0.7473160889443095,Standard,Inside,
2019-03-18,KR03FT,HANMI SCIENCE,E004YO1NM,KR,2212983070.9424424,4690510960.030613,0.0023863614483991564,0.7497024503927087,Standard,Inside,
2019-03-18,KR06K1,HYUNDAI GLOVIS CO LTD,E004YOW20,KR,2695770999.6525,4651088681.25,0.00290697388143305,0.7526094242741417,Standard,Inside,
2019-03-18,KR057N,CJ ENM,E004YM7P3,KR,2276335655.4260035,4645582776.659599,0.0024546774546321537,0.7550641017287738,Standard,Inside,
2019-03-18,KR70UC,SILLAJEN,E004YMLZB,KR,4365369835.704566,4603849225.590135,0.004707379112255704,0.7597714808410295,Standard,Inside,
2019-03-18,KR02XA,DB Insurance,E004YMV0L,KR,3653269788.2505,4563734901.000001,0.003939488872623686,0.7637109697136532,Standard,Inside,
2019-03-18,KR17P8,E-MART,E004YOMJ4,KR,3209815605.455323,4461175268.17974,0.003461291827264866,0.767172261540918,Standard,Inside,
2019-03-18,KR06EV,GS Holdings,E004YNP8D,KR,4195028473.9752135,4427938013.484498,0.004523692185755345,0.7716959537266733,Standard,Inside,
2019-03-18,KR06XE,CJ CheilJedang,E004YR8PS,KR,2388971228.2260485,4308334045.493324,0.0025761375743130126,0.7742720913009863,Standard,Inside,
2019-03-18,KR058O,Korea Gas,E004YRAEB,KR,1233590332.8384788,4111968089.1861,0.001330237204277373,0.7756023285052637,Standard,Inside,true
2019-03-18,KR209M,VIROMED,E004YPXP3,KR,3536702714.6855407,3941054952.8477163,0.0038137892348087143,0.7794161177400724,Standard,Inside,
2019-03-18,KR70ZH,ORION KR,E004YPQMA,KR,2108833939.347285,3919037240.9353,0.002274052648667991,0.7816901703887403,Standard,Inside,
2019-03-18,KR00ZA,CJ LOGISTICS,E004YOZBB,KR,2306026228.393489,3853653456.5399203,0.002486694165306906,0.7841768645540472,Standard,Inside,
2019-03-18,KR108K,POSCO CHEMTECH,E004YNHIC,KR,1447422531.8123999,3618556329.531,0.001560822301270668,0.7857376868553179,Standard,Inside,
2019-03-18,KR04T8,Samsung Card,E004YMS6W,KR,986304340.968476,3507483431.6090894,0.0010635773434423733,0.7868012641987603,Standard,Inside,true
2019-03-18,KR03ZD,S-1 Corporation,E004YSJDN,KR,1998028734.3143463,3446065426.551132,0.0021545662987521013,0.7889558304975124,Standard,Inside,
2019-03-18,KR03HV,HANWHA CHEMICAL,E004YOD2O,KR,2154527124.923886,3393490510.1967015,0.002323325712681134,0.7912791562101935,Standard,Inside,
2019-03-18,KR71H0,BGF RETAIL,E004YU4RW,KR,1693883885.5170052,3273205575.878271,0.0018265929168364099,0.7931057491270299,Standard,Inside,
2019-03-18,KR02ZC,NH INV&SEC,E004YOR8Y,KR,1661613132.209259,3265107353.525759,0.0017917938790057188,0.7948975430060357,Standard,Inside,
2019-03-18,KR01DP,CJ Corp,E004YP194,KR,1878272652.252202,3242314262.4757504,0.002025427806371895,0.7969229708124076,Standard,Inside,
2019-03-18,KR101D,HANWHA LIFE,E004YO4LE,KR,1505721065.5484197,3220104930.5997,0.0016236882920830549,0.7985466591044906,Standard,Inside,
2019-03-18,KR068P,Kr Inv Holdings,E004YR7YF,KR,2377924011.584436,3195704893.944948,0.0025642248524075394,0.8011108839568982,Standard,Inside,
2019-03-18,KR19UF,KOREA AEROSPACE INDS.,E004YNLX5,KR,3189265567.6683474,3189265567.6683474,0.0034391317761637515,0.804550015733062,Standard,Inside,
2019-03-18,KR508O,HLB,E004YMWXC,KR,2806953558.5361075,3121959246.50885,0.003026867149365379,0.8075768828824273,Standard,Inside,
2019-03-18,KR029M,KOREAN AIR LINES,E004YQKQ8,KR,1520567804.7290015,3103199727.6423264,0.0016396982139302606,0.8092165810963576,Standard,Inside,
2019-03-18,KR06M3,MACQUARIE KOREA INFR.FD.,E004YPAU2,KR,2663535646.7152677,3097134472.92473,0.0028722130174503933,0.8120887941138081,Standard,Inside,
2019-03-18,KR10BN,Fila Korea,E004YNC2M,KR,2414200750.6682143,3021149731.783524,0.002603343728986336,0.8146921378427944,Standard,Inside,
2019-03-18,KR035J,GS E&C,E004YQVQC,KR,2734922010.1181192,3016347204.27718,0.002949192217066877,0.8176413300598613,Standard,Inside,
2019-03-18,KR01W8,KCC,E004YRC7I,KR,1875719132.295279,2998751610.38414,0.0020226742283337563,0.8196640042881951,Standard,Inside,
2019-03-18,KR01MY,Hyundai Mar&Fire,E004YMP3W,KR,2340340497.2976604,2996594746.86,0.002523696820012278,0.8221877011082074,Standard,Inside,
2019-03-18,KR05IY,DAEWOO SHIPBLDG.& MAR. ENGR.,E004YMB0V,KR,1074865364.5952392,2996558027.8651776,0.001159076769257534,0.8233467778774649,Standard,Inside,true
2019-03-18,KR00Y9,Yuhan,E004YQ12X,KR,2306931438.3203773,2990189809.8773527,0.002487670294813091,0.825834448172278,Standard,Inside,
2019-03-18,KR012E,Daelim Ind,E004YQKSO,KR,2268466468.396128,2896037876.1600003,0.00244619174825468,0.8282806399205327,Standard,Inside,
2019-03-18,KR03ES,Hotel Shilla,E004YPW5X,KR,2506319270.7196712,2861421704.2124343,0.002702679366850372,0.8309833192873831,Standard,Inside,
2019-03-18,KR70VD,DOOSAN BOBCAT,E004YP3G8,KR,1269811672.5239124,2843286324.504954,0.0013692963411364174,0.8323526156285196,Standard,Inside,
2019-03-18,KR025I,Ssangyong Cem,E004YMCFS,KR,633931199.1298183,2840193544.488433,0.0006835971745127704,0.8330362128030323,Standard,Inside,true
2019-03-18,KR160I,Medy-Tox,E004YS4JG,KR,2290095674.635122,2828326138.8602223,0.002469515516342173,0.8355057283193745,Standard,Inside,
2019-03-18,KR043I,Samsung Sec,E004YP39I,KR,1938413748.8906193,2751083946.7650003,0.0020902807175246433,0.8375960090368991,Standard,Inside,
2019-03-18,KR04O3,Samsung Eng,E004YQVQO,KR,2225404883.1845603,2735929288.4,0.0023997564599756434,0.8399957654968747,Standard,Inside,
2019-03-18,KR20DQ,GS RETAIL,E004YQVQS,KR,907426401.4777502,2649420150.2999997,0.0009785196326982655,0.840974285129573,Standard,Inside,true
2019-03-18,KR714N,ORANGE LIFE INSURANCE,E004YP7U5,KR,1063220334.8613,2602742557.8,0.001146519397993641,0.8421208045275665,Standard,Inside,true
2019-03-18,KR03T7,Kumho,E004YP1ER,KR,1973847052.5952044,2592391716.043084,0.002128490078933825,0.8442492946065003,Standard,Inside,
2019-03-18,KR04U9,Cheil Worldwide,E004YQLKP,KR,1915489013.3292198,2562184340.996816,0.0020655599205710675,0.8463148545270714,Standard,Inside,
2019-03-18,KR00T4,SHINSEGAE,E004YM730,KR,1798083105.9111872,2499073114.5395236,0.0019389557296237792,0.8482538102566952,Standard,Inside,
2019-03-18,KR03DR,MERITZ SEC,E004YR6M8,KR,1372486704.1225276,2474286468.5821667,0.0014800155510288609,0.849733825807724,Standard,Inside,
2019-03-18,MX002L,Wal-Mart de Mexico SAB de CV,E004YNMW7,MX,13334686779.459627,45217656084.97669,0.08701801542644286,0.08701801542644286,Standard,Inside,
2019-03-18,MX001K,America Movil SAB de CV,E004YRAZT,MX,18258874247.893524,32242405523.38606,0.11915173016437851,0.20616974559082135,Standard,Inside,
2019-03-18,MX01O8,Fomento Economico Mexicano,E004YPY10,MX,19610311964.100273,19610311964.100273,0.1279707920577484,0.33414053764856977,Standard,Inside,
